Provider,HotelCode,RoomCategory,RoomType,MealType,Cost
hbeds,196035,Standard,TB,BC,1002.33
lotsofhotels,1060ca,Deluxe,DB,BC,2501.26
lotsofhotels,1060ca,Deluxe,DB,BC,2501.26
compass,123cc6,Suite,DB,RO,14210.00
compass,123cc6,Suite,DB,RO,15680.00
compass,123cc6,Suite,DB,RO,28910.00
compass,123cc6,Suite,DB,RO,31360.00
compass,123cc6,Suite,DB,RO,33320.00
dotw,123cc6,Suite,DB,RO,3378.40
dotw,123cc6,Suite,DB,RO,3647.95
hbeds,17d600,Standard,QB,FB,941.29
smyrooms,18e652,Shared Facility,DB,HB,922.87
lotsofhotels,1091e6,Deluxe,TW,RO,615.13
lotsofhotels,110d81,Deluxe,DB,RO,272.89
lotsofhotels,110d81,Deluxe,DB,RO,327.35
lotsofhotels,110d81,Deluxe,DB,RO,842.17
hbeds,13b302,Deluxe,QB,BC,1240.55
hbeds,13b302,Deluxe,QB,BC,1332.70
miki,102438,Deluxe,DB,BC,4676.07
miki,102438,Deluxe,DB,BC,4377.52
getaroom,113ec3,Suite,DB,RO,2604.29
getaroom,113ec3,Suite,DB,RO,5567.14
getaroom,113ec3,Suite,DB,RO,5713.91
getaroom,113ec3,Suite,DB,RO,3575.09
getaroom,113ec3,Suite,DB,RO,3721.85
getaroom,113ec3,Suite,DB,RO,4462.65
getaroom,113ec3,Suite,DB,RO,2869.04
getaroom,113ec3,Suite,DB,RO,4462.65
getaroom,113ec3,Suite,DB,RO,5567.14
getaroom,113ec3,Suite,DB,RO,5713.91
getaroom,113ec3,Suite,DB,RO,5567.14
getaroom,113ec3,Suite,DB,RO,5567.14
getaroom,113ec3,Suite,DB,RO,3575.09
getaroom,113ec3,Suite,DB,RO,3201.57
getaroom,113ec3,Suite,DB,RO,2604.29
getaroom,113ec3,Suite,DB,RO,5567.14
getaroom,113ec3,Suite,DB,RO,5713.91
getaroom,113ec3,Suite,DB,RO,3575.09
getaroom,113ec3,Suite,DB,RO,3721.85
getaroom,113ec3,Suite,DB,RO,4462.65
getaroom,113ec3,Suite,DB,RO,2869.04
getaroom,113ec3,Suite,DB,RO,4462.65
getaroom,113ec3,Suite,DB,RO,5567.14
getaroom,113ec3,Suite,DB,RO,5713.91
getaroom,113ec3,Suite,DB,RO,5567.14
getaroom,113ec3,Suite,DB,RO,5567.14
getaroom,113ec3,Suite,DB,RO,3575.09
getaroom,113ec3,Suite,DB,RO,3201.57
hbeds,110f89,Suite,QB,BC,5739.22
tourico,1179d3,Deluxe,TW,HB,1048.36
tourico,1179d3,Deluxe,TW,HB,1089.77
tourico,1179d3,Deluxe,TW,HB,1166.65
tourico,1179d3,Deluxe,TW,HB,1395.13
smyrooms,154829,Suite,DB,RO,1630.59
miki,154829,Suite,DB,RO,2445.80
miki,154829,Suite,DB,RO,2670.71
miki,154829,Suite,DB,RO,1957.34
lotsofhotels,17d600,Standard,TW,BC,582.51
lotsofhotels,17d600,Standard,TW,BC,623.22
tourico,17d600,Standard,TW,BC,690.72
lotsofhotels,154829,Deluxe,TW,HB,1936.90
miki,171627,Standard,TW,BC,679.32
smyrooms,11ea7a,Standard,DB,RO,654.66
smyrooms,11ea7a,Standard,DB,RO,1004.54
hbeds,11a7bc,Superior,QB,BC,1005.84
hbeds,11a7bc,Superior,QB,BC,1005.84
compass,10920d,Superior,DB,RO,2640.00
compass,10920d,Superior,DB,RO,5950.00
compass,10920d,Superior,DB,RO,2640.00
lotsofhotels_direct,109f6f,Deluxe,DB,BC,2464.19
lotsofhotels_direct,109f6f,Deluxe,DB,BC,2595.54
tourico,195fed,Standard,DB,BC,874.60
jacob,195fed,Standard,DB,BC,1054.06
jacob,195fed,Standard,DB,BC,1308.69
lotsofhotels,123749,Deluxe,DB,BC,1205.82
lotsofhotels,123749,Deluxe,DB,BC,1206.36
lotsofhotels,123749,Deluxe,DB,BC,1447.04
lotsofhotels,123749,Deluxe,DB,BC,1447.65
lotsofhotels,123749,Deluxe,DB,BC,2351.39
lotsofhotels,123749,Deluxe,DB,BC,2352.52
lotsofhotels,123749,Deluxe,DB,BC,2864.50
lotsofhotels,123749,Deluxe,DB,BC,2866.00
tourico,123749,Deluxe,DB,BC,1142.22
tourico,123749,Deluxe,DB,BC,1370.63
tourico,123749,Deluxe,DB,BC,2227.32
tourico,123749,Deluxe,DB,BC,2713.51
smyrooms,110f78,Deluxe,DB,RO,1479.87
smyrooms,110f78,Deluxe,DB,RO,1497.80
smyrooms,110f78,Deluxe,DB,RO,895.69
smyrooms,110f78,Deluxe,DB,RO,1491.94
smyrooms,110f78,Deluxe,DB,RO,1479.87
smyrooms,110f78,Deluxe,DB,RO,1497.80
smyrooms,110f78,Deluxe,DB,RO,895.69
smyrooms,110f78,Deluxe,DB,RO,1491.94
compass,1092c4,Suite,DB,RO,13650.00
compass,1092c4,Suite,DB,RO,15750.00
lotsofhotels,110f7e,Junior Suite,DB,RO,1413.90
lotsofhotels,110f7e,Junior Suite,DB,RO,1413.90
lotsofhotels,110f7e,Junior Suite,DB,RO,20902.07
getaroom,110f7e,Junior Suite,DB,RO,751.29
getaroom,110f7e,Junior Suite,DB,RO,879.77
getaroom,110f7e,Junior Suite,DB,RO,1233.95
getaroom,110f7e,Junior Suite,DB,RO,1336.63
lotsofhotels,11975b,Deluxe,DB,RO,698.54
lotsofhotels,11975b,Deluxe,DB,RO,781.94
lotsofhotels,11975b,Deluxe,DB,RO,848.19
lotsofhotels,11975b,Deluxe,DB,RO,861.46
lotsofhotels,11975b,Deluxe,DB,RO,997.84
lotsofhotels,11975b,Deluxe,DB,RO,1013.49
lotsofhotels_direct,11975b,Deluxe,DB,RO,749.66
miki,1288cf,Standard,DB,BC,779.42
lotsofhotels,105c16,Standard,TW,BC,415.42
smyrooms,1097e7,Suite,DB,RO,472.85
smyrooms,1097e7,Suite,DB,RO,553.55
hbeds,13a1ec,Standard,TB,BC,985.47
hbeds,131c7e,Apartment,DB,FB,2314.34
hbeds,131c7e,Apartment,DB,FB,2447.83
hbeds,131c7e,Apartment,DB,FB,2559.13
hbeds,131c7e,Apartment,DB,FB,2959.60
hbeds,131c7e,Apartment,DB,FB,3137.68
hbeds,131c7e,Apartment,DB,FB,4072.25
hbeds,131c7e,Apartment,DB,FB,4294.78
lotsofhotels,175e0e,Standard,TW,HB,1316.38
lotsofhotels,175e0e,Standard,TW,HB,1787.59
lotsofhotels,111506,Suite,DB,BC,1529.56
lotsofhotels,111506,Suite,DB,BC,1656.51
lotsofhotels,111506,Suite,DB,BC,1755.02
lotsofhotels,111506,Suite,DB,BC,1807.27
lotsofhotels,111506,Suite,DB,BC,1880.81
lotsofhotels,111506,Suite,DB,BC,1998.80
lotsofhotels,111506,Suite,DB,BC,2045.48
lotsofhotels,111506,Suite,DB,BC,2074.50
lotsofhotels,111506,Suite,DB,BC,2381.62
lotsofhotels,111506,Suite,DB,BC,2518.21
lotsofhotels,111506,Suite,DB,BC,4778.58
tourico,111506,Suite,DB,BC,2485.75
tourico,111506,Suite,DB,BC,2587.59
tourico,111506,Suite,DB,BC,2761.99
tourico,111506,Suite,DB,BC,2875.09
tourico,111506,Suite,DB,BC,3189.94
tourico,111506,Suite,DB,BC,3544.39
tourico,111506,Suite,DB,BC,5827.97
tourico,111506,Suite,DB,BC,6475.45
jacob,111506,Suite,DB,BC,2004.31
jacob,111506,Suite,DB,BC,1788.45
lotsofhotels,1092c3,Apartment,DB,HB,1573.58
smyrooms,1a6152,Deluxe,DB,HB,1096.37
lotsofhotels,1096ea,Suite,DB,HB,863.01
lotsofhotels,1096ea,Suite,DB,HB,863.01
lotsofhotels,1096ea,Suite,DB,HB,863.01
lotsofhotels,1096ea,Suite,DB,HB,863.01
lotsofhotels,10a1fd,Deluxe,DB,BC,1281.20
lotsofhotels,10a1fd,Deluxe,DB,BC,1481.92
dotw,11e8f6,Deluxe,DB,RO,776.57
dotw,11e8f6,Deluxe,DB,RO,763.73
dotw,11e8f6,Deluxe,DB,RO,770.15
lotsofhotels,10a261,Standard,TW,HB,1838.45
lotsofhotels,10a261,Standard,TW,HB,1940.90
lotsofhotels,10a261,Standard,TW,HB,1956.65
lotsofhotels,10a261,Standard,TW,HB,2223.48
lotsofhotels,154829,Deluxe,TW,HB,1736.56
hbeds,171627,Deluxe,QB,RO,1115.75
hbeds,171627,Deluxe,QB,RO,1615.72
lotsofhotels,113816,Standard,DB,RO,388.92
lotsofhotels,113816,Standard,DB,RO,395.24
lotsofhotels,113816,Standard,DB,RO,426.93
lotsofhotels,113816,Standard,DB,RO,433.62
getaroom,113816,Standard,DB,RO,390.15
getaroom,113816,Standard,DB,RO,643.81
getaroom,113816,Standard,DB,RO,578.70
getaroom,113816,Standard,DB,RO,476.83
lotsofhotels,109446,Deluxe,TW,RO,701.82
lotsofhotels,109446,Deluxe,TW,RO,760.34
lotsofhotels,109446,Deluxe,TW,RO,772.33
getaroom,109446,Deluxe,TW,RO,657.05
getaroom,109446,Deluxe,TW,RO,711.70
getaroom,109446,Deluxe,TW,RO,711.70
getaroom,109446,Deluxe,TW,RO,766.44
smyrooms,10a0e0,Standard,DB,BC,3182.16
smyrooms,10a0e0,Standard,DB,BC,2039.18
smyrooms,10a0e0,Standard,DB,BC,3027.19
smyrooms,11a7bc,Standard,DB,RO,1101.29
smyrooms,11a7bc,Standard,DB,RO,1101.29
lotsofhotels,10fcc5,Standard,DB,RO,455.96
lotsofhotels,10fcc5,Standard,DB,RO,460.65
lotsofhotels,10fcc5,Standard,DB,RO,491.80
lotsofhotels,10fcc5,Standard,DB,RO,496.87
lotsofhotels,10fcc5,Standard,DB,RO,692.60
lotsofhotels,10fcc5,Standard,DB,RO,1227.31
lotsofhotels,10fcc5,Standard,DB,RO,1488.72
getaroom,10fcc5,Standard,DB,RO,431.90
getaroom,10fcc5,Standard,DB,RO,473.85
getaroom,10fcc5,Standard,DB,RO,623.45
getaroom,10fcc5,Standard,DB,RO,955.30
getaroom,10fcc5,Standard,DB,RO,1104.97
getaroom,10fcc5,Standard,DB,RO,1190.70
getaroom,10fcc5,Standard,DB,RO,1340.32
getaroom,10fcc5,Standard,DB,RO,473.85
getaroom,10fcc5,Standard,DB,RO,623.45
getaroom,10fcc5,Standard,DB,RO,955.30
getaroom,10fcc5,Standard,DB,RO,1104.97
getaroom,10fcc5,Standard,DB,RO,1190.70
getaroom,10fcc5,Standard,DB,RO,1340.32
hbeds,126d68,Standard,DB,HB,807.55
tourico,1179d3,Suite,TW,BC,1282.94
tourico,1179d3,Suite,TW,BC,1351.56
tourico,1179d3,Suite,TW,BC,1501.69
lotsofhotels,10a47b,Standard,DB,HB,5999.15
lotsofhotels,10a47b,Standard,DB,HB,5999.15
miki,116350,Standard,DB,RO,363.59
lotsofhotels,10f792,Standard,DB,BC,1147.88
lotsofhotels,10f792,Standard,DB,BC,1147.88
hbeds,111e45,Standard,TB,RO,578.55
tourico,116350,Standard,TW,RO,425.72
getaroom,116350,Standard,TW,RO,416.36
getaroom,116350,Standard,TW,RO,320.99
getaroom,116350,Standard,TW,RO,8558.97
getaroom,116350,Standard,TW,RO,442.31
getaroom,116350,Standard,TW,RO,484.42
hbeds,1096e2,Suite,QB,BC,1106.49
compass,132644,Superior,DB,BC,4959.00
hbeds,1091d4,Standard,QB,HB,1128.51
jacob,13b302,Deluxe,DB,RO,1176.98
lotsofhotels,191cd2,Deluxe,DB,RO,859.55
lotsofhotels,191cd2,Deluxe,DB,RO,941.03
lotsofhotels,191cd2,Deluxe,DB,RO,1188.86
lotsofhotels,191cd2,Deluxe,DB,RO,1303.06
lotsofhotels,191cd2,Deluxe,DB,RO,1380.08
lotsofhotels,191cd2,Deluxe,DB,RO,1470.63
lotsofhotels_direct,191cd2,Deluxe,DB,RO,878.82
lotsofhotels_direct,191cd2,Deluxe,DB,RO,1007.92
lotsofhotels_direct,191cd2,Deluxe,DB,RO,1007.92
lotsofhotels_direct,191cd2,Deluxe,DB,RO,1112.40
lotsofhotels_direct,191cd2,Deluxe,DB,RO,1125.74
lotsofhotels_direct,191cd2,Deluxe,DB,RO,1163.05
lotsofhotels_direct,191cd2,Deluxe,DB,RO,1341.11
getaroom,191cd2,Deluxe,DB,RO,752.92
getaroom,191cd2,Deluxe,DB,RO,1257.74
getaroom,191cd2,Deluxe,DB,RO,1257.74
getaroom,191cd2,Deluxe,DB,RO,1347.61
getaroom,191cd2,Deluxe,DB,RO,1180.81
getaroom,191cd2,Deluxe,DB,RO,893.30
getaroom,191cd2,Deluxe,DB,RO,970.22
getaroom,191cd2,Deluxe,DB,RO,1270.67
getaroom,191cd2,Deluxe,DB,RO,970.22
getaroom,191cd2,Deluxe,DB,RO,1347.61
getaroom,191cd2,Deluxe,DB,RO,840.37
getaroom,191cd2,Deluxe,DB,RO,1193.66
getaroom,191cd2,Deluxe,DB,RO,860.98
getaroom,191cd2,Deluxe,DB,RO,860.98
getaroom,191cd2,Deluxe,DB,RO,931.00
getaroom,191cd2,Deluxe,DB,RO,931.00
getaroom,191cd2,Deluxe,DB,RO,950.34
getaroom,191cd2,Deluxe,DB,RO,1012.82
getaroom,191cd2,Deluxe,DB,RO,1064.79
getaroom,191cd2,Deluxe,DB,RO,1059.31
getaroom,191cd2,Deluxe,DB,RO,1064.79
getaroom,191cd2,Deluxe,DB,RO,1161.63
getaroom,191cd2,Deluxe,DB,RO,1206.93
getaroom,191cd2,Deluxe,DB,RO,1311.99
getaroom,191cd2,Deluxe,DB,RO,1307.24
getaroom,191cd2,Deluxe,DB,RO,1307.24
getaroom,191cd2,Deluxe,DB,RO,1380.30
getaroom,191cd2,Deluxe,DB,RO,1380.30
getaroom,191cd2,Deluxe,DB,RO,1404.42
getaroom,191cd2,Deluxe,DB,RO,1405.50
getaroom,191cd2,Deluxe,DB,RO,1468.46
getaroom,191cd2,Deluxe,DB,RO,1478.91
getaroom,191cd2,Deluxe,DB,RO,1478.91
getaroom,191cd2,Deluxe,DB,RO,1512.22
getaroom,191cd2,Deluxe,DB,RO,1564.33
getaroom,191cd2,Deluxe,DB,RO,788.00
getaroom,191cd2,Deluxe,DB,RO,798.07
getaroom,191cd2,Deluxe,DB,RO,875.96
getaroom,191cd2,Deluxe,DB,RO,916.73
getaroom,191cd2,Deluxe,DB,RO,916.73
getaroom,191cd2,Deluxe,DB,RO,844.81
getaroom,191cd2,Deluxe,DB,RO,865.85
getaroom,191cd2,Deluxe,DB,RO,1104.06
getaroom,191cd2,Deluxe,DB,RO,1166.44
lotsofhotels,1288cf,Suite,DB,RO,1005.72
lotsofhotels,1288cf,Suite,DB,RO,1021.67
lotsofhotels,1288cf,Suite,DB,RO,2009.90
getaroom,1288cf,Suite,DB,RO,1399.98
getaroom,1288cf,Suite,DB,RO,1399.98
getaroom,1288cf,Suite,DB,RO,941.57
getaroom,1288cf,Suite,DB,RO,943.58
getaroom,1288cf,Suite,DB,RO,1332.39
getaroom,1288cf,Suite,DB,RO,1138.59
getaroom,1288cf,Suite,DB,RO,1720.85
getaroom,1288cf,Suite,DB,RO,1852.35
getaroom,1288cf,Suite,DB,RO,1140.66
getaroom,1288cf,Suite,DB,RO,1529.41
miki,10a0bf,Standard,TW,RO,1417.36
lotsofhotels,1091e1,Suite,DB,BC,2783.58
lotsofhotels,1091e1,Suite,DB,BC,3049.19
miki,10a1fd,Deluxe,TW,BC,1263.78
miki,10a1fd,Deluxe,TW,BC,1378.37
lotsofhotels,154829,Deluxe,DB,HB,2038.61
compass,10b297,Apartment,DB,RO,2565.00
gta,11975b,Deluxe,DB,BC,934.00
gta,11975b,Deluxe,DB,BC,993.50
gta,11975b,Deluxe,DB,BC,1168.50
jacob,154829,Deluxe,DB,BC,1251.18
hbeds,190a48,Suite,TB,HB,1980.51
hbeds,190a48,Suite,TB,HB,3222.24
hbeds,191944,Standard,DB,RO,581.42
olympiaeurope,16581f,Deluxe,DB,BE,2711.52
smyrooms,1a6152,Suite,DB,BC,763.30
smyrooms,1a6152,Suite,DB,BC,659.01
gta,1b38e4,Apartment,DB,BC,1427.50
lotsofhotels,1b38e4,Apartment,DB,BC,1369.09
lotsofhotels,1b38e4,Apartment,DB,BC,1613.60
lotsofhotels,1b38e4,Apartment,DB,BC,1730.90
lotsofhotels,1b38e4,Apartment,DB,BC,1975.41
lotsofhotels,1091e7,Suite,DB,HB,1984.19
lotsofhotels,1091e7,Suite,DB,HB,2140.99
olympiaeurope,12687b,Apartment,DB,BE,2270.03
lotsofhotels,111506,Standard,DB,FB,3108.74
miki,11c06c,Standard,TW,RO,526.61
smyrooms,112370,Apartment,DB,RO,1262.69
hbeds,109d2f,Standard,QB,BC,400.61
hbeds,109d2f,Standard,QB,BC,887.81
hbeds,109d2f,Standard,QB,BC,934.57
hbeds,109d2f,Standard,QB,BC,400.61
hbeds,109d2f,Standard,QB,BC,887.81
hbeds,109d2f,Standard,QB,BC,934.57
lotsofhotels,1025ed,Deluxe,DB,BC,499.25
lotsofhotels,1025ed,Deluxe,DB,BC,682.82
lotsofhotels,1025ed,Deluxe,DB,BC,738.25
lotsofhotels,1025ed,Deluxe,DB,BC,756.79
lotsofhotels,1025ed,Deluxe,DB,BC,818.33
lotsofhotels,1025ed,Deluxe,DB,BC,1055.57
dotw,190bc8,Apartment,DB,BE,808.66
dotw,190bc8,Apartment,DB,BE,725.55
dotw,190bc8,Apartment,DB,BE,1527.47
dotw,190bc8,Apartment,DB,BE,1408.42
lotsofhotels,10936b,Junior Suite,DB,RO,1615.51
lotsofhotels,10936b,Junior Suite,DB,RO,1830.93
lotsofhotels,10936b,Junior Suite,DB,RO,2012.03
getaroom,10936b,Junior Suite,DB,RO,1712.80
getaroom,10936b,Junior Suite,DB,RO,1882.20
getaroom,10936b,Junior Suite,DB,RO,2071.74
getaroom,10936b,Junior Suite,DB,RO,2071.74
getaroom,10936b,Junior Suite,DB,RO,2111.23
getaroom,10936b,Junior Suite,DB,RO,2280.69
getaroom,10936b,Junior Suite,DB,RO,1959.08
getaroom,10936b,Junior Suite,DB,RO,2439.68
getaroom,10936b,Junior Suite,DB,RO,2996.28
smyrooms,190a44,Standard,DB,RO,1541.04
tourico,17d600,Standard,TW,BC,621.17
jacob,19602c,Superior,TW,RO,1427.65
hotusa,106022,Suite,DB,RO,1663.34
hotusa,106022,Suite,DB,RO,1663.34
hbeds,1091ff,Superior,QB,HB,810.80
smyrooms,11c0e6,Deluxe,DB,RO,751.47
smyrooms,11c0e6,Deluxe,DB,RO,937.58
smyrooms,11c0e6,Deluxe,DB,RO,1331.57
smyrooms,11c0e6,Deluxe,DB,RO,1072.63
smyrooms,11c0e6,Deluxe,DB,RO,1674.67
smyrooms,170f6f,Deluxe,DB,RO,1471.89
smyrooms,170f6f,Deluxe,DB,RO,1209.95
smyrooms,170f6f,Deluxe,DB,RO,1340.92
smyrooms,170f6f,Deluxe,DB,RO,1563.59
smyrooms,170f6f,Deluxe,DB,RO,1315.76
lotsofhotels,1091cd,Standard,QB,RO,1565.78
lotsofhotels,10f63f,Standard,DB,RO,388.35
lotsofhotels,10f63f,Standard,DB,RO,413.54
lotsofhotels,10f63f,Standard,DB,RO,423.04
lotsofhotels,10f63f,Standard,DB,RO,499.79
getaroom,10f63f,Standard,DB,RO,468.75
jacob,10a376,Deluxe,DB,RO,1901.40
jacob,10a376,Deluxe,DB,RO,2373.16
lotsofhotels,109204,Suite,DB,RO,959.02
lotsofhotels,109204,Suite,DB,RO,1918.05
lotsofhotels,126d6a,Deluxe,DB,BC,732.15
lotsofhotels,126d6a,Deluxe,DB,BC,892.29
lotsofhotels,126d6a,Deluxe,DB,BC,1557.52
lotsofhotels,126d6a,Deluxe,DB,BC,788.29
lotsofhotels,126d6a,Deluxe,DB,BC,882.37
lotsofhotels,126d6a,Deluxe,DB,BC,1363.13
miki,12687b,Standard,DB,RO,1327.97
miki,12687b,Standard,DB,RO,1449.42
gta,10a261,Deluxe,DB,HB,1615.00
gta,10a261,Deluxe,DB,HB,1710.00
miki,106022,Standard,DB,RO,663.53
miki,106022,Standard,DB,RO,530.81
miki,106022,Standard,DB,RO,663.53
miki,106022,Standard,DB,RO,530.81
lotsofhotels,110f99,Standard,TW,RO,11697.07
smyrooms,109204,Apartment,DB,HB,1320.15
smyrooms,109204,Apartment,DB,HB,2643.01
smyrooms,109204,Apartment,DB,HB,2564.31
getaroom,129099,Superior,DB,RO,861.82
getaroom,129099,Superior,DB,RO,925.42
getaroom,129099,Superior,DB,RO,927.85
getaroom,129099,Superior,DB,RO,927.85
getaroom,129099,Superior,DB,RO,1046.36
getaroom,129099,Superior,DB,RO,1046.36
getaroom,129099,Superior,DB,RO,970.34
getaroom,129099,Superior,DB,RO,981.55
lotsofhotels,109206,Superior,DB,HB,1352.56
smyrooms,129bb2,Superior,DB,BC,650.05
youtravel,1a6152,Standard,DB,BE,363.34
getaroom,11975b,Deluxe,DB,RO,638.37
getaroom,11975b,Deluxe,DB,RO,736.89
getaroom,11975b,Deluxe,DB,RO,1278.44
getaroom,11975b,Deluxe,DB,RO,1278.44
getaroom,11975b,Deluxe,DB,RO,870.41
getaroom,11975b,Deluxe,DB,RO,1281.34
getaroom,11975b,Deluxe,DB,RO,1692.30
getaroom,11975b,Deluxe,DB,RO,962.67
getaroom,11975b,Deluxe,DB,RO,861.12
getaroom,11975b,Deluxe,DB,RO,1267.66
getaroom,11975b,Deluxe,DB,RO,1674.36
getaroom,11975b,Deluxe,DB,RO,1060.98
getaroom,115da4,Standard,DB,RO,213.96
getaroom,115da4,Standard,DB,RO,213.96
lotsofhotels,109262,Deluxe,DB,FB,1990.52
lotsofhotels,109262,Deluxe,DB,FB,2244.47
jacob,19602c,Superior,TW,BC,1593.62
getaroom,1096ea,Suite,TW,RO,498.82
getaroom,1096ea,Suite,TW,RO,670.00
getaroom,1096ea,Suite,TW,RO,498.82
getaroom,1096ea,Suite,TW,RO,670.00
lotsofhotels,190a48,Deluxe,DB,BC,1420.36
tourico,126d68,Deluxe,DB,HB,787.19
tourico,1288cf,Suite,DB,FB,1909.23
hbeds,19448b,Junior Suite,TB,HB,3443.58
hbeds,19448b,Junior Suite,TB,HB,3623.34
gta,1b390c,Suite,DB,HB,980.00
gta,1b390c,Suite,DB,HB,1153.50
hotusa,106022,Standard,DB,BE,803.88
hotusa,106022,Standard,DB,BE,803.88
compass,11fbc3,Standard,DB,BC,3762.50
compass,11fbc3,Standard,DB,BC,3132.50
lotsofhotels,11c0e6,Junior Suite,DB,HB,3194.06
lotsofhotels,11c0e6,Junior Suite,DB,HB,3398.64
lotsofhotels,1304c8,Suite,DB,HB,2466.40
lotsofhotels,1304c8,Suite,DB,HB,3093.46
hbeds,1264b0,Apartment,DB,BC,556.29
hbeds,1264b0,Apartment,DB,BC,945.77
jacob,19602c,Deluxe,DB,HB,4491.83
smyrooms,12128c,Standard,DB,BC,674.04
hbeds,171627,Deluxe,DB,HB,1128.17
hbeds,171627,Deluxe,DB,HB,1230.95
hbeds,10ad8b,Apartment,DB,RO,2460.51
hbeds,10ad8b,Apartment,DB,RO,2246.51
hbeds,10ad8b,Apartment,DB,RO,3287.92
tourico,190a44,Deluxe,TW,HB,1645.00
tourico,190a44,Deluxe,TW,HB,1754.69
lotsofhotels,10a0bf,Suite,DB,HB,5209.83
lotsofhotels,10a0bf,Suite,DB,HB,5612.25
lotsofhotels_direct,10a0bf,Suite,DB,HB,5523.98
smyrooms,1025ed,Standard,DB,RO,1318.84
smyrooms,1025ed,Standard,DB,RO,1185.69
smyrooms,1179d3,Standard,DB,BC,564.59
lotsofhotels,19263c,Standard,DB,BC,774.37
lotsofhotels,19263c,Standard,DB,BC,786.97
lotsofhotels_direct,1185a2,Apartment,DB,HB,6737.92
lotsofhotels,13e338,Deluxe,DB,HB,1204.29
lotsofhotels,13e338,Deluxe,DB,HB,1808.03
lotsofhotels,12938d,Junior Suite,DB,BC,710.64
lotsofhotels,12938d,Junior Suite,DB,BC,752.50
lotsofhotels,12938d,Junior Suite,DB,BC,753.85
lotsofhotels,12938d,Junior Suite,DB,BC,855.58
lotsofhotels,12938d,Junior Suite,DB,BC,897.13
dotw,1b370f,Suite,DB,RO,943.44
dotw,1b370f,Suite,DB,RO,885.03
dotw,1b370f,Suite,DB,RO,1033.29
dotw,1b370f,Suite,DB,RO,965.90
lotsofhotels,1b38e4,Apartment,DB,HB,1755.74
lotsofhotels,1b38e4,Apartment,DB,HB,2017.05
lotsofhotels,1b38e4,Apartment,DB,HB,2142.42
lotsofhotels,1b38e4,Apartment,DB,HB,2403.73
lotsofhotels,10a0bf,Deluxe,TW,HB,2581.46
lotsofhotels,10a0bf,Deluxe,TW,HB,3104.01
lotsofhotels_direct,10a0bf,Deluxe,TW,HB,2540.79
lotsofhotels_direct,10a0bf,Deluxe,TW,HB,3055.15
miki,12687b,Apartment,DB,RO,2258.34
miki,12687b,Apartment,DB,RO,2466.59
miki,12687b,Apartment,DB,RO,2921.24
miki,12687b,Apartment,DB,RO,3191.37
lotsofhotels,129099,Deluxe,TW,RO,977.20
lotsofhotels,129099,Deluxe,TW,RO,1143.82
lotsofhotels,1091d5,Suite,DB,RO,1175.89
lotsofhotels,1091d5,Suite,DB,RO,1219.89
lotsofhotels,1091d5,Suite,DB,RO,1301.86
lotsofhotels,1091d5,Suite,DB,RO,1376.30
lotsofhotels,1091d5,Suite,DB,RO,1477.30
tourico,1091d5,Suite,DB,RO,1506.91
tourico,1091d5,Suite,DB,RO,1614.85
getaroom,1091d5,Suite,DB,RO,1177.00
getaroom,1091d5,Suite,DB,RO,1262.57
getaroom,1091d5,Suite,DB,RO,1552.04
getaroom,1091d5,Suite,DB,RO,1552.04
getaroom,1091d5,Suite,DB,RO,1663.25
getaroom,1091d5,Suite,DB,RO,1663.25
getaroom,1091d5,Suite,DB,RO,1729.92
getaroom,1091d5,Suite,DB,RO,1729.92
getaroom,1091d5,Suite,DB,RO,1841.16
getaroom,1091d5,Suite,DB,RO,1841.16
getaroom,1091d5,Suite,DB,RO,1311.76
getaroom,1091d5,Suite,DB,RO,1396.26
getaroom,1091d5,Suite,DB,RO,1632.62
getaroom,1091d5,Suite,DB,RO,1718.19
getaroom,1091d5,Suite,DB,RO,1886.11
getaroom,1091d5,Suite,DB,RO,1973.29
hbeds,13b302,Standard,QB,BC,1148.44
hbeds,13b302,Standard,QB,BC,1608.99
lotsofhotels,1091de,Suite,DB,BC,862.39
lotsofhotels,1091de,Suite,DB,BC,1149.55
smyrooms,1091e1,Suite,DB,RO,1847.09
lotsofhotels,1a6152,Deluxe,DB,BC,889.42
lotsofhotels,1a6152,Deluxe,DB,BC,909.63
lotsofhotels,18ee86,Standard,TW,RO,1194.27
lotsofhotels,18ee86,Standard,TW,RO,1194.27
tourico,18ee86,Standard,TW,RO,1126.44
tourico,18ee86,Standard,TW,RO,1150.38
tourico,18ee86,Standard,TW,RO,1194.48
tourico,18ee86,Standard,TW,RO,1194.48
tourico,18ee86,Standard,TW,RO,1262.45
tourico,18ee86,Standard,TW,RO,1289.40
tourico,18ee86,Standard,TW,RO,1338.96
tourico,18ee86,Standard,TW,RO,1338.96
tourico,18ee86,Standard,TW,RO,1398.53
tourico,18ee86,Standard,TW,RO,1428.42
tourico,18ee86,Standard,TW,RO,1467.20
tourico,18ee86,Standard,TW,RO,1483.51
tourico,18ee86,Standard,TW,RO,1555.47
tourico,18ee86,Standard,TW,RO,1633.94
tourico,18ee86,Standard,TW,RO,1712.41
tourico,18ee86,Standard,TW,RO,1790.74
tourico,18ee86,Standard,TW,RO,1800.75
tourico,18ee86,Standard,TW,RO,1856.19
tourico,18ee86,Standard,TW,RO,1909.67
tourico,18ee86,Standard,TW,RO,1928.29
tourico,18ee86,Standard,TW,RO,1967.49
tourico,18ee86,Standard,TW,RO,2065.63
